feature_id,road_id,road_part_id,road_name,start_km,finish_km,road_length,geom_length,value_of_the_road,value_of_the_road_gid,geometry_type,geometry,passport_id,road_data_id,full_name,road_number_full,road_number_short,region,city,municipality,owner,category,class_of_road,length_km,start_passport,finish_passport,traffic,traffic_1,capacity,capacity_1,capacity_2,capacity_3,lanes,lanes_1,speed_limit,speed_limit_1,value_of_the_road_passport
4536851,176590,176590,ул Трикотажная,0.0,2.73,2.73,2.73,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9233863.135856878, 7375611.796928757, 0], [9233615.312679237, 7375890.67264914, 213.81548978338122]], [[9237118.783133583, 7373038.390990771, 213.81548978338122], [9236796.31442051, 7373433.713746435, 506.1951255966394], [9236257.672236811, 7374115.0781938825, 1003.9747032869925], [9235869.515452556, 7374601.169920635, 1360.4801595467572], [9235511.814046754, 7375050.834626096, 1689.7811473754994], [9235432.864353089, 7375113.84689648, 1747.6726730569671], [9235291.336417904, 7375278.067074436, 1871.9179588446395]], [[9237287.183461515, 7372512.144489926, 1871.9179588446398], [9237293.155104348, 7372545.585689802, 1891.3866320946388], [9237284.197640097, 7372691.890939253, 1975.392693878868], [9237276.434504412, 7372709.208703474, 1986.2692846008663], [9237052.497898113, 7372983.904273871, 2189.3843741760716]], [[9237911.220137745, 7371997.388877567, 2189.3843741760716], [9237757.74891689, 7372220.131155305, 2344.4078591953325], [9237581.585453263, 7372430.332983089, 2501.5889312767263]], [[9238351.193920892, 7371037.004687595, 2501.5889312767263], [9238324.321528135, 7371060.8912589345, 2522.1945711446324], [9238206.083000014, 7371403.6635576505, 2730]]]",201414177,31402,ул Трикотажная,50-401 ОП МГ 00013,00013,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,II,Обычная автомобильная дорога (нескоростная автомобильная дорога),2.73,0+000,2+730,"[200, 6000, 13200, 14000]",200.0,"[3600, 4400, 13200]",3600.0,4400.0,13200.0,"[1, 2, 4, 6]",1.0,"[40, 60]",40.0,Автомобильные дороги местного значения
4519328,178903,178903,ул Учительская,0.0,3.07,3.07,3.074,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9237180.7799, 7375731.3279, 0], [9237090.010899998, 7375860.912600003, 90.51920306289134], [9236839.201900002, 7376178.006800003, 321.8308289278397], [9235642.484700002, 7377673.306199998, 1417.5962686850553], [9235577.990899999, 7377656.585600004, 1455.7154717549558], [9235086.997499999, 7378204.178800002, 1876.511378591443], [9235077.423999999, 7378230.434699997, 1892.5007752944418], [9235079.427700002, 7378256.301700003, 1907.3445705438367], [9235130.6347, 7378397.501800001, 1993.278718440392], [9235140.430799998, 7378433.288500004, 2014.5068532897965], [9235145.6628, 7378470.242299996, 2035.8603358998948], [9235132.304499999, 7378523.144900002, 2067.07787626838], [9235119.947999999, 7378560.2936, 2089.476930967345], [9235098.463399999, 7378595.303000003, 2112.978077791546], [9235054.7148, 7378644.316500001, 2150.5664739091426], [9234521.2718, 7379245.340000004, 2610.3418656577264], [9234373.550900001, 7379410.8728, 2737.2770412713066], [9234365.6472, 7379430.713600002, 2749.496224123884], [9234367.2056, 7379459.891400002, 2766.2137093628294], [9234402.2713, 7379610.645000003, 2854.7679300476125], [9234405.833500002, 7379641.768700004, 2872.691194114707], [9234402.0486, 7379669.196599998, 2888.532410975577], [9234252.5466, 7379948.927299999, 3070]]]",201416058,33283,ул Учительская,50-401 ОП МГ 00020,00020,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,IВ,Обычная автомобильная дорога (нескоростная автомобильная дорога),3.07,0+000,3+070,[14000],14000.0,"[3600, 8800]",3600.0,8800.0,,"[2, 4]",2.0,"[40, 60]",40.0,Автомобильные дороги местного значения
9248,179547,179547,ул Агрономическая,0.0,0.06,0.06,0.158,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9234948.850000001, 7375614.4256, 0], [9234881.1677, 7375622.397, 14.827176999078107], [9234803.2441, 7375628.618500002, 31.834688590958752], [9234736.007100001, 7375635.617700003, 46.54225011915117], [9234675.8946, 7375650.199500002, 59.99999999999999]]]",374737514,374737515,ул Агрономическая,50-401 373 ОП МГ 04085,04085,Новосибирская область,,,Мэрия города Новосибирска,IV,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.06,0+000,0+060,[100],100.0,[1000],1000.0,,,[1],1.0,[40],40.0,Автомобильные дороги местного значения
2774043,174223,174223,ул 4-я Кирпичная Горка,0.0,0.18,0.18,0.183,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9234482.7553, 7369029.004000001, 0], [9234472.736499999, 7369022.982000001, 6.603540242039244], [9234439.118, 7369017.542800002, 25.842250710880634], [9234419.748399999, 7369012.103600003, 37.207755913603215], [9234402.0486, 7369003.1677, 48.408746903330275], [9234382.011100002, 7368987.432899997, 62.80128774495846], [9234363.086800002, 7368967.424400002, 78.35935149625622], [9234361.862300001, 7368955.5748, 85.0890680841551], [9234364.311299998, 7368942.948100001, 92.35506519179187], [9234398.931699999, 7368850.677000001, 148.02910208897316], [9234404.274999999, 7368831.445900001, 159.30467555953123], [9234407.169300001, 7368794.926299997, 180]]]",374734631,374734632,ул 4-я Кирпичная Горка,50-401 379 ОП МГ 07121,07121,Новосибирская область,,г.о. город Новосибирск,Мэрия города Новосибирска,V,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.18,0+000,0+180,[200],200.0,[3600],3600.0,,,[1],1.0,[60],60.0,Автомобильные дороги местного значения
4223117,178796,178796,ул Демьяна Бедного,0.0,1.08,1.08,1.082,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9231500.440732632, 7371154.994918914, 0], [9231727.960324638, 7371192.616268774, 132.14502077040052], [9232041.325798575, 7371240.23472546, 313.77302477827766], [9232499.815885102, 7371316.539670557, 580.113478867486], [9232843.185348107, 7371369.090127504, 779.1641189898404]], [[9232952.306758864, 7371390.189188904, 779.1641189898404], [9233050.241701353, 7371402.729638857, 835.7416147815005], [9233211.476057893, 7371426.019045913, 929.0919851373586], [9233287.913086178, 7371439.156660149, 973.534649861831], [9233317.227537384, 7371437.458397618, 990.3607629966425], [9233379.92978715, 7371448.207354721, 1026.8149227636218], [9233471.893086806, 7371460.747804674, 1080]]]",201415975,33200,ул Демьяна Бедного,50-401 386 ОП МГ 10001,10001,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,IV,Обычная автомобильная дорога (нескоростная автомобильная дорога),1.08,0+000,1+080,[2000],2000.0,[3600],3600.0,,,[2],2.0,"[40, 60]",40.0,Автомобильные дороги местного значения
4225854,176847,176847,ул Плановая,0.0,0.55,0.55,0.474,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9227919.024099998, 7372120.850100003, 0], [9227450.585, 7372802.237099998, 550]]]",201414379,31604,ул Плановая,50-401 ОП МГ 00001,00001,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,IВ,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.55,0+000,0+550,[14000],14000.0,[13800],13800.0,,,[6],6.0,[60],60.0,Автомобильные дороги местного значения
4227771,179147,179147,ул Урицкого,0.0,1.1,1.1,1.061,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9229727.0753, 7368128.669, 0], [9229719.505600002, 7368109.4397, 12.282640005523255], [9229714.9415, 7368097.5913999975, 19.82911925204467], [9229715.275400002, 7368084.383400001, 27.681834414941015], [9229726.5187, 7368015.236100003, 69.31944040357824], [9229741.546799999, 7367915.206799999, 129.43931292231363], [9229747.335499998, 7367876.555, 152.66831197600132], [9229756.018399999, 7367825.084399998, 183.6922310065018], [9229777.9483, 7367714.957800001, 250.43139068406094], [9229781.9558, 7367689.9026999995, 265.5122344878143], [9229798.208500002, 7367582.885600001, 329.8474479406759], [9229802.772599999, 7367557.636699997, 345.0974008344326], [9229806.7801, 7367534.135899998, 359.26678875620524], [9229820.695, 7367455.2826000005, 406.85756311437507], [9229829.4892, 7367382.062399998, 450.6889328836448], [9229829.823199999, 7367379.537600003, 452.20262744656264], [9229855.4267, 7367214.6489999965, 551.379001298228], [9229857.8757, 7367196.975599997, 561.9835992549843], [9229861.3266, 7367176.777599998, 574.1622842517069], [9229870.454799999, 7367121.6215, 607.3903570302441], [9229881.8094, 7367035.975100003, 658.7399068707366], [9229884.147100002, 7367017.719499998, 669.6787657851421], [9229887.0414, 7366999.658200003, 680.5505025618496], [9229902.514800001, 7366901.972400002, 739.3341577163361], [9229919.435400002, 7366793.4124, 804.6361027953659], [9229921.884399999, 7366777.099399999, 814.4404245984025], [9229924.2221, 7366762.145900004, 823.4360230382754], [9229950.2709, 7366625.817500003, 905.9290006075017], [9229961.0689, 7366555.323799998, 948.315784086464], [9229963.2953, 7366541.9243, 956.3889951651536], [9229966.300900001, 7366522.310500003, 968.1825829484306], [9229974.6499, 7366456.866800003, 1007.3944586804895], [9229996.023200002, 7366318.019299999, 1090.890815892276], [9229998.3609, 7366302.872400001, 1100]]]",201416211,33436,ул Урицкого,50-401 368 ОП МГ 02012,02012,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,III,Обычная автомобильная дорога (нескоростная автомобильная дорога),1.1,0+000,1+100,[1800],1800.0,[3600],3600.0,,,[2],2.0,[60],60.0,Автомобильные дороги местного значения
4228467,177504,177504,ул Ядринцевская,0.0,1.05,1.05,1.05,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9230581.912074873, 7368238.252168661, 0], [9231274.62264371, 7368346.9360682545, 402.652585318952], [9231912.394098466, 7368445.468175033, 773.235310525846], [9232388.799753124, 7368518.440064861, 1050]]]",201414813,32038,ул Ядринцевская,50-401 386 ОП МГ 10011,10011,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,III,Обычная автомобильная дорога (нескоростная автомобильная дорога),1.05,0+000,1+050,[6000],6000.0,[3600],3600.0,,,[2],2.0,[60],60.0,Автомобильные дороги местного значения
2351693,178554,178554,ул Военная Горка (6-я Линия),0.0,0.079,0.079,0.079,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9233727.0073, 7368452.272600003, 0], [9233805.264899999, 7368400.992399998, 53.45875569205832], [9233811.387400001, 7368393.2227, 59.110797951494], [9233816.062800001, 7368384.675999999, 64.67705621704297], [9233822.2967, 7368360.395800002, 79]]]",374758346,374758347,ул Военная Горка (6-я Линия),50-401 379 ОП МГ 07135,07135,Новосибирская область,,,Мэрия города Новосибирска,V,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.079,0+000,0+079,[200],200.0,[3600],3600.0,,,[1],1.0,[60],60.0,Автомобильные дороги местного значения
694956,1055767,1055767,пл Ленина,0.0,0.176,0.176,0.569,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9230552.853500001, 7367535.845299996, 0], [9230723.642499998, 7367556.746100001, 30.55083699756601], [9230719.462299999, 7367583.618500002, 35.37957556939802], [9230669.8977, 7367878.020499997, 88.3880406087484], [9230497.9144, 7367851.148100004, 119.29521501987016], [9230552.256299999, 7367536.442500003, 176.00000000000003]]]",374797283,374797284,пл Ленина,50-401 386 ОП МГ 10031,10031,Новосибирская область,,,Мэрия города Новосибирска,II,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.176,0+000,0+176,[6000],6000.0,[20000],20000.0,,,[10],10.0,[60],60.0,Автомобильные дороги местного значения
377002,1056155,1056155,пл Трубникова,0.0,0.494,0.494,0.187,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9228726.7251, 7370805.9169000015, 0], [9228738.071199998, 7370791.585000001, 27.66292779446531], [9228757.1805, 7370783.821900003, 58.876986075647245], [9228771.512400001, 7370777.2531, 82.73557178354326], [9228785.8444, 7370780.238899998, 104.89039188578126], [9228805.5508, 7370790.987800002, 138.8607128019169], [9228816.896899998, 7370804.722599998, 165.8210013074924], [9228822.2714, 7370821.4432, 192.3999426066705], [9228823.4657, 7370835.775200002, 214.164262816685], [9228816.896899998, 7370851.898599997, 240.51167905790646], [9228807.342300002, 7370870.410700001, 272.0380956716751], [9228776.8869, 7370885.936999999, 323.77114644620355], [9228758.972, 7370882.951099999, 351.2564136510823], [9228739.8627, 7370872.7993, 384.0027449976807], [9228729.710900001, 7370863.2447, 405.10006378235215], [9228723.142099999, 7370853.0929000005, 423.39881558009785], [9228720.1563, 7370835.178000003, 450.8840578996181], [9228720.1563, 7370822.040399998, 470.7656734121009], [9228723.739300001, 7370807.111299999, 493.99999999999994]]]",201982115,599340,пл Трубникова,50-401 ОП МГ 00001,00001,Новосибирская область,г Новосибирск,,Мэрия города Новосибирска,II,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.494,0+000,0+494,[2500],2500.0,[5500],5500.0,,,[4],4.0,[60],60.0,Автомобильные дороги местного значения
4450604,374730521,374730526,ул. Локомотивная,0.0,0.92,0.92,0.911,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9227566.585441928, 7377239.234704187, 0], [9227468.650499439, 7376685.066249119, 325.29206446539615], [9227346.828985604, 7375994.1120458245, 730.8473590909092], [9227338.468685634, 7375942.755917446, 760.9237363452776], [9227334.885699933, 7375910.509046138, 779.6782411069782], [9227350.411971305, 7375868.707546295, 805.4538424703202], [9227437.597956691, 7375690.752589818, 920]]]",374730522,374730523,ул. Локомотивная,50-401 372 ОП МГ 03148,03148,,,,Мэрия города Новосибирска,,,0.92,0+000,0+920,,,,,,,,,,,Автомобильные дороги местного значения
4521099,175691,175691,ул Мичурина,0.0,2.0,2.0,1.991,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9231081.165600002, 7367945.895300001, 0], [9230553.1772, 7371380.272799998, 2000]]]",201413477,30702,ул Мичурина,50-401 386 ОП МГ 10003,10003,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,II,Обычная автомобильная дорога (нескоростная автомобильная дорога),2.0,0+000,2+000,[6000],6000.0,"[3600, 6600, 8800]",3600.0,6600.0,8800.0,"[2, 3, 4]",2.0,[60],60.0,Автомобильные дороги местного значения
4536820,173910,173910,пр-кт Дзержинского,0.0,5.67,5.67,5.684,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9241296.436099999, 7375976.762500003, 0], [9241165.059999999, 7375908.088600002, 84.81238255760304], [9241065.9307, 7375863.898400001, 146.90622112311493], [9241025.3235, 7375847.1778, 172.03084111502437], [9240954.8581, 7375822.096900001, 214.82305617564992], [9240892.7531, 7375807.765000001, 251.2883949338902], [9240807.955699999, 7375792.238700002, 300.60919764512346], [9240669.413600001, 7375783.878399998, 380.01607983838255], [9240469.960700002, 7375779.101099998, 494.15978597781043], [9240445.477000002, 7375772.532300003, 508.6627800570889], [9240411.4386, 7375762.380500004, 528.9844903978902], [9240355.3052, 7375714.607299998, 571.1557338761462], [9240293.200100001, 7375666.834200002, 615.9834841554411], [9240220.346099999, 7375605.923500001, 670.3132486504177], [9240163.0183, 7375555.761699997, 713.8946799718403], [9240093.747200001, 7375499.628200002, 764.904730492443], [9240026.267700002, 7375444.091899998, 814.9047503928093], [9239957.8924, 7375388.257100001, 865.4093850400984], [9239600.489500001, 7375094.750799999, 1130.0003341156048], [9239159.7823, 7374731.674900003, 1456.6837896091822], [9238981.827300001, 7374587.161200002, 1587.8380759451427], [9238960.3294, 7374558.497299999, 1608.3370527539614], [9238834.327799998, 7374451.007700004, 1703.0923024127433], [9238511.5605, 7374186.4639, 1941.8536184884272], [9237889.7632, 7373676.784199998, 2401.8342234391107], [9237578.864500001, 7373421.944399998, 2631.8245299028313], [9237113.8975, 7373034.534000002, 2978.0781677996415], [9236954.454599999, 7372904.9494, 3095.6264779353496], [9235760.7232, 7371922.614100002, 3980.098216679377], [9235236.412999999, 7371493.850199997, 4367.596890674181], [9235128.9234, 7371391.137900002, 4452.656002858127], [9234790.928399999, 7371037.616700001, 4732.479301767859], [9234504.289500002, 7370746.200499997, 4966.339408226942], [9234253.4619, 7370528.416000001, 5156.387084038105], [9234128.048099998, 7370419.523699999, 5251.410940700036], [9234005.060199998, 7370315.047899999, 5343.735598269171], [9233977.590599999, 7370297.133000001, 5362.498363147149], [9233877.3999, 7370230.389899999, 5431.3736607662395], [9233851.351100001, 7370215.818300001, 5448.449993463683], [9233816.174199998, 7370191.920900002, 5472.780230041359], [9233759.6239, 7370153.452200003, 5511.90995941794], [9233708.305599999, 7370117.314999998, 5547.819157256529], [9233638.7309, 7370070.6866, 5595.736878968151], [9233533.3004, 7369994.967799999, 5670]]]",201411979,29204,пр-кт Дзержинского,50-401 364 ОП МГ 01002,01002,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,IВ,Обычная автомобильная дорога (нескоростная автомобильная дорога),5.67,0+000,5+670,[14000],14000.0,"[3600, 8800, 13800]",3600.0,8800.0,13800.0,"[2, 4, 6]",2.0,"[40, 60]",40.0,Автомобильные дороги местного значения
4519381,175720,175720,ул Дуси Ковальчук,0.0,4.26,4.26,4.275,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9232233.870900001, 7374651.6549, 0], [9231701.200399999, 7374697.039399996, 305.59848245909063], [9229904.9302, 7373488.378899999, 1543.2263254117497], [9229709.0603, 7373368.946000002, 1674.366399176175], [9229627.110399999, 7373324.6571, 1727.615713400489], [9229613.640700001, 7373311.634599999, 1738.3256472387975], [9229516.124899998, 7373243.2183, 1806.420603994864], [9229393.8961, 7373157.504500002, 1891.7591263526167], [9229327.104400001, 7373110.857900001, 1938.3294221022798], [9229274.8955, 7373074.9014, 1974.567186581824], [9228996.4855, 7372883.654200003, 2167.6489039622193], [9228971.9952, 7372866.745300002, 2184.661152088494], [9228761.156100001, 7372722.341600001, 2330.7432357386574], [9228725.756499998, 7372698.047799997, 2355.285934011561], [9228611.5427, 7372619.919500001, 2434.3889314041594], [9228583.9355, 7372600.679099999, 2453.62482334179], [9228529.834199999, 7372563.170100004, 2491.257067806411], [9228439.4428, 7372500.590800002, 2554.1029886594865], [9228424.9712, 7372490.484899998, 2564.1929673039226], [9228334.023200002, 7372427.517499998, 2627.426769608407], [9228158.695, 7372305.8596, 2749.415967086148], [9227954.6464, 7372164.770000003, 2891.2263637948877], [9227911.120499998, 7372134.842200004, 2921.4215550756], [9227893.197999999, 7372122.404700004, 2933.892033870097], [9227861.138, 7372100.444899999, 2956.1057570786215], [9227837.872200001, 7372084.315099999, 2972.288977872249], [9227699.9474, 7371989.091700003, 3068.097365807216], [9227538.979400001, 7371877.5458, 3180.0469823404737], [9227524.619199999, 7371867.6351, 3190.0210161881437], [9227474.6367, 7371833.044500001, 3224.7678314452214], [9227281.274799999, 7371699.153499998, 3359.213186548872], [9227270.6994, 7371691.769199997, 3366.586376953568], [9227124.203000002, 7371590.526600003, 3468.38189052705], [9227058.7471, 7371545.249700002, 3513.8782997722788], [9226922.3807, 7371451.004500002, 3608.635905774645], [9226893.660300002, 7371431.184, 3628.583681244234], [9226877.296300001, 7371419.719300002, 3640.0053077103144], [9226863.4927, 7371410.197700001, 3649.591138020915], [9226698.628600001, 7371296.522699997, 3764.064877198861], [9226643.1915, 7371258.436999999, 3802.512831438217], [9226613.469099998, 7371238.034100004, 3823.1211875898694], [9226595.7694, 7371226.569600001, 3835.176052917032], [9226521.407900002, 7371175.2711, 3886.81746076527], [9226513.392900001, 7371170.024700001, 3892.2934209438085], [9226429.903299998, 7371112.508599997, 3950.248192018789], [9226425.4505, 7371109.399700001, 3953.3526019531623], [9226344.2986, 7371053.049900003, 4009.829067726047], [9226258.582600001, 7370992.425800003, 4069.8444015669065], [9226240.9941, 7370975.326800004, 4083.8668268541855], [9226226.9679, 7370959.393600002, 4096.001219419268], [9226207.041700002, 7370930.247699998, 4116.183696545015], [9226194.907900002, 7370910.428599998, 4129.467705480089], [9226184.666499998, 7370887.306299999, 4143.923812227568], [9226177.653299998, 7370866.515699998, 4156.466490508893], [9226171.642099999, 7370845.336599998, 4169.051495344848], [9226167.1893, 7370824.157499999, 4181.422980974773], [9226164.962900002, 7370800.258299999, 4195.143849966842], [9226164.629, 7370781.022299998, 4206.1415553004945], [9226168.5251, 7370742.744900003, 4228.135466947275], [9226174.0911, 7370716.514300004, 4243.46376046992], [9226181.4382, 7370688.535099998, 4260.000000000001]]]",201413497,30722,ул Дуси Ковальчук,50-401 ОП МГ 00003,00003,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,IВ,Обычная автомобильная дорога (нескоростная автомобильная дорога),4.26,0+000,4+260,[14000],14000.0,"[13800, 18400]",13800.0,18400.0,,"[6, 8]",6.0,"[40, 60]",40.0,Автомобильные дороги местного значения
4536856,179248,179248,ул Фрунзе,0.0,3.12,3.12,3.125,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9230023.616205202, 7368890.7728058, 0], [9230036.654800002, 7368892.830200002, 7.567542553019327], [9230165.7854, 7368913.032700002, 82.4989432477256], [9230244.4883, 7368925.270800002, 128.16173038346957], [9230337.4401, 7368939.840000004, 182.10182215370378], [9230422.488200001, 7368953.632200003, 231.49707375298252], [9230439.297400001, 7368955.963299997, 241.2260524269816], [9230504.86102329, 7368974.01818888, 280.2129989302061], [9230882.794300001, 7369028.032799996, 499.084708824149], [9230916.0788, 7369033.2777, 518.4022465185304], [9230943.9087, 7369037.745700002, 534.5615042073189], [9231288.442499999, 7369086.893200003, 734.0830578528263], [9231322.8402, 7369091.749700002, 753.998916111607], [9231346.105999999, 7369095.052100003, 767.4709494181261], [9231358.7964, 7369096.412, 774.7880378068598], [9231402.990200002, 7369102.045500003, 800.3294626234534], [9231499.392900001, 7369116.032200001, 856.1760131854221], [9231511.1928, 7369117.586300001, 862.9993425442046], [9231589.561700001, 7369128.464900002, 908.3592127785505], [9231691.6417, 7369145.754100002, 967.7153603159051], [9231789.1576, 7369163.2377, 1024.5128839108506], [9231805.521499999, 7369166.345899999, 1034.0620781070315], [9234806.4547, 7369633.086300001, 2775.188360974847], [9235045.3204, 7369707.1347, 2918.5597682900343], [9235174.342843413, 7369781.523678518, 3003.942377988417], [9235215.547178973, 7369806.007414141, 3031.4205498603797], [9235257.9458431, 7369849.00324255, 3066.0391206085087], [9235288.998385841, 7369880.055785292, 3091.2156473851755], [9235311.690628612, 7369924.843106552, 3120.0000000000005]]]",201416268,33493,ул Фрунзе,50-401 ОП МГ 00015,00015,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,II,Обычная автомобильная дорога (нескоростная автомобильная дорога),3.12,0+000,3+120,"[6000, 14000]",6000.0,"[3600, 8400, 13200, 17600]",3600.0,8400.0,13200.0,"[2, 4, 6, 8]",2.0,[60],60.0,Автомобильные дороги местного значения
4585975,678739,426619393,ул Банная,0.0,0.488,0.488,28.864,Автомобильные дороги местного значения,83719,MultiLineString,"[[[4718586.743500002, 7346964.730099998, 0], [4719007.1472, 7347934.524899997, 6.452707499563913]], [[11574400.5711, 10752549.642899998, 6.452707499563913], [11505912.993700001, 10791685.4014, 488]]]",430349943,430349944,ул Банная,61-202 825-ОП МП-311,311,Рязанская область,,м.о. Ермишинский,АДМИНИСТРАЦИЯ ЕРМИШИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,V,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.488,0+000,0+488,[50],50.0,[100],100.0,,,[1],1.0,[60],60.0,Автомобильные дороги местного значения
3125747,177880,177880,ул Короленко,0.0,2.38,2.38,2.381,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9234253.997180047, 7366239.677711952, 0], [9234304.15897986, 7366203.25069066, 35.576195059962394], [9234330.434208332, 7366185.335762156, 53.82622870545853], [9234357.306601088, 7366166.823669368, 72.55267881551482], [9234384.776158128, 7366139.951276612, 94.60545000614522], [9234414.634372303, 7366110.093062437, 118.83780141684637], [9234436.132286508, 7366090.386641083, 135.5739201348028], [9234463.60184355, 7366062.917084044, 157.8676834329955], [9234569.299921727, 7365987.077220042, 232.52377885429195], [9234763.226726737, 7365846.30622512, 370.0431094814514], [9234961.485268852, 7365702.389632802, 510.6346097266795], [9235132.871418206, 7365580.568118971, 631.3034473755864], [9235620.226993, 7365230.641352629, 975.6108702412544], [9235799.973442325, 7365100.45953883, 1102.9748736535114], [9236058.33240826, 7364915.395553175, 1285.3531856450038], [9236514.565920841, 7364586.955197264, 1607.9614204892864], [9236731.336555744, 7364429.90099071, 1761.5792391176888], [9236767.763577035, 7364403.625762238, 1787.3545341796237], [9236779.109698424, 7364388.696655151, 1798.11544454074], [9236789.704321748, 7364374.069492011, 1808.4801907701583], [9236805.230593119, 7364364.514863476, 1818.9422822316858], [9236818.965371639, 7364354.96023494, 1828.5439214777964], [9236834.49164301, 7364346.002770687, 1838.8305475162401], [9236895.022569995, 7364301.650118143, 1881.8946415084959], [9236922.096678061, 7364269.203526936, 1906.145759004519], [9236953.746385086, 7364232.179341361, 1934.0981728726579], [9236977.124002362, 7364204.464546232, 1954.9055491693287], [9236995.63609515, 7364184.160960593, 1970.6733449044686], [9237005.787887968, 7364174.606332058, 1978.6736915952756], [9237021.911323622, 7364165.051703522, 1989.4291437200068], [9237054.158194942, 7364148.33110358, 2010.2746006090229], [9237084.613573398, 7364133.401996492, 2029.7390775537522], [9237115.068951856, 7364119.667217973, 2048.911753192446], [9237131.789551795, 7364110.709753721, 2059.7974476266727], [9237146.121494599, 7364100.557960901, 2069.87647465806], [9237158.661944557, 7364089.211839517, 2079.581523836303], [9237168.813737372, 7364078.462882417, 2088.0663078850844], [9237190.311651576, 7364053.381982511, 2107.0233803163214], [9237235.696137121, 7363998.442868431, 2147.9179413559878], [9237272.720322702, 7363957.238532871, 2179.7076094470585], [9237280.483458387, 7363945.892411485, 2187.5970914711675], [9237288.843758356, 7363936.934947233, 2194.62865013077], [9237304.370029725, 7363923.797332996, 2206.3004961852753], [9237320.493465379, 7363911.256883043, 2218.022543959933], [9237335.422572467, 7363896.92494024, 2229.8988685828863], [9237348.560186703, 7363886.175983137, 2239.6401532892655], [9237359.906308094, 7363877.218518884, 2247.935974130855], [9237375.432579465, 7363868.858218916, 2258.055701177134], [9237392.75034369, 7363860.497918948, 2269.09140241154], [9237402.90213651, 7363852.734783263, 2276.425442765344], [9237410.06810791, 7363842.582990443, 2283.5565095597594], [9237414.248257896, 7363830.639704774, 2290.8181330398193], [9237420.219900731, 7363819.293583388, 2298.17615397046], [9237421.342569584, 7363804.775325332, 2306.532681276319], [9237423.731226718, 7363779.097261142, 2321.332281165022], [9237425.52271957, 7363759.390839787, 2332.6879240498283], [9237427.911376704, 7363676.982168667, 2380]]]",201415144,32369,ул Короленко,50-401 379 ОП МГ 07013, 07013,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,IV,Обычная автомобильная дорога (нескоростная автомобильная дорога),2.38,0+000,2+380,[2000],2000.0,[3600],3600.0,,,"[1, 2]",1.0,[60],60.0,Автомобильные дороги местного значения
